properties_coddep,properties_codtypbien,properties_anneemut,properties_valeurfonc,properties_sterr,properties_sbati,id
82,132,2019,109224.4,169642.0,0.0,3
82,132,2020,54500.0,202.0,0.0,2
82,132,2021,180500.0,2804.0,0.0,7
82,132,2022,439000.0,8805.0,0.0,11
82,132,2023,345500.0,6541.0,0.0,11
82,151,2014,1278700.0,233234.0,1283.0,5
82,151,2015,81566149.32,433372.0,73030.0,9
82,151,2016,801890.0,14815.0,814.0,4
82,151,2017,807000.0,1695.0,776.0,3
82,151,2018,2312970.0,300471.0,2261.0,9
82,151,2019,1029250.0,16137.0,1251.0,5
82,151,2020,1857178.0,57601.0,1727.0,6
82,151,2021,1136293.95,55980.0,1188.0,5
82,151,2022,1841176.0,232093.0,1552.0,9
82,151,2023,651998.4,4287.0,1192.0,6
82,152,2014,3501005.48,130949.0,9562.0,19
82,152,2015,3707385.41,118911.0,9302.0,23
82,152,2016,5286920.0,365960.0,7516.0,23
82,152,2017,10526856.33,2416857.0,61224.0,42
82,152,2018,15849344.0,1284765.0,29672.0,43
82,152,2019,11143375.0,971592.0,38847.0,54
82,152,2020,13382209.4,1163935.0,26066.0,54
82,152,2021,12603521.0,370440.0,51575.0,60
82,152,2022,14564342.6,1024576.0,16163.0,53
82,152,2023,11543262.43,697881.0,33955.0,49
82,221,2014,328465.0,14944.0,0.0,23
82,221,2015,151722.0,5960.0,0.0,11
82,221,2016,261622.0,12784.0,0.0,17
82,221,2017,53750.0,5152.0,0.0,12
82,221,2018,300040.0,6458.0,0.0,12
82,221,2019,574906.0,15191.0,0.0,19
82,221,2020,403651.0,15304.0,0.0,16
82,221,2021,218458.0,8226.0,0.0,12
82,221,2022,202051.0,10166.0,0.0,14
82,221,2023,618776.0,19955.0,0.0,22
82,222,2023,8000.0,8800.0,0.0,1
82,229,2014,2604926.13,55250.0,0.0,68
82,229,2015,1383736.3,49842.0,0.0,53
82,229,2016,2777212.9,39414.0,0.0,73
82,229,2017,3165723.5,53474.0,0.0,76
82,229,2018,2943557.64,80317.0,0.0,64
82,229,2019,3941985.0,59625.0,0.0,73
82,229,2020,3847826.5,54382.0,0.0,52
82,229,2021,4460027.12,55450.0,0.0,75
82,229,2022,3494351.76,39867.0,0.0,67
82,229,2023,2756643.0,47596.0,0.0,66
82,232,2014,154975.4,394906.0,0.0,37
82,232,2015,655506.01,1218174.0,0.0,56
82,232,2016,430272.2,689544.0,0.0,54
82,232,2017,970603.75,1182381.0,0.0,60
82,232,2018,363692.1,724423.0,0.0,59
82,232,2019,600351.54,1395791.0,0.0,88
82,232,2020,359498.9,1445473.0,0.0,57
82,232,2021,1535511.03,1252050.0,0.0,84
82,232,2022,8550723.690000001,1667095.0,0.0,114
82,232,2023,772335.37,1445464.0,0.0,89
82,233,2014,108499.2,99222.0,0.0,24
82,233,2015,252498.63999999998,497217.0,0.0,22
82,233,2016,135965.5,146897.0,0.0,27
82,233,2017,204317.0,191694.0,0.0,19
82,233,2018,630399.2,665157.0,0.0,27
82,233,2019,353696.0,285412.0,0.0,40
82,233,2020,330172.2,188842.0,0.0,26
82,233,2021,684729.2,356507.0,0.0,37
82,233,2022,767055.1,335238.0,0.0,53
82,233,2023,309116.5,175728.0,0.0,30
82,239,2014,16768.0,111927.0,0.0,5
82,239,2015,50000.0,165899.0,0.0,2
82,239,2016,35900.0,349513.0,0.0,3
82,239,2017,82245.0,295375.0,0.0,5
82,239,2018,6000.0,34794.0,0.0,2
82,239,2019,405000.0,297489.0,0.0,3
82,239,2020,33100.0,70588.0,0.0,6
82,239,2021,21375.5,52478.0,0.0,4
82,239,2022,34500.0,120055.0,0.0,3
82,239,2023,36408.0,215771.0,0.0,6
82,2311,2014,114251.0,61922.0,0.0,7
82,2311,2015,204280.0,76712.0,0.0,10
82,2311,2016,100690.0,196885.0,0.0,8
82,2311,2017,493010.0,310301.0,0.0,13
82,2311,2018,268628.0,182152.0,0.0,9
82,2311,2019,390584.0,23733.0,0.0,13
82,2311,2020,929500.0,64639.0,0.0,8
82,2311,2021,504728.2,247752.0,0.0,14
82,2311,2022,294810.0,318084.0,0.0,15
82,2311,2023,165592.0,217036.0,0.0,11
82,2312,2014,369785.2,240856.0,0.0,14
82,2312,2015,200442.4,219727.0,0.0,7
82,2312,2016,111000.0,185013.0,0.0,5
82,2312,2017,83941.0,66259.0,0.0,7
82,2312,2018,105042.6,35136.0,0.0,6
82,2312,2019,272576.0,195247.0,0.0,11
82,2312,2020,737890.0,838834.0,0.0,11
82,2312,2021,1090421.0,101616.0,0.0,9
82,2312,2022,1903041.0,450435.0,0.0,33
82,2312,2023,1479283.24,222823.0,0.0,25
82,2313,2014,9786840.54,10139155.0,0.0,290
82,2313,2015,10344899.14,8343173.0,0.0,248
82,2313,2016,10145994.51,9919777.0,0.0,330
82,2313,2017,12353117.27,8884828.0,0.0,330
82,2313,2018,11567229.49,8862246.0,0.0,345
82,2313,2019,15464493.34,9697795.0,0.0,399
82,2313,2020,14607192.44,8511326.0,0.0,345
82,2313,2021,23432962.48,11553022.0,0.0,484
82,2313,2022,27650574.32,9931949.0,0.0,545
82,2313,2023,22348182.18,8964810.0,0.0,487
82,2319,2014,7254.0,27829.0,0.0,1
82,2319,2020,55000.0,8352.0,0.0,1
82,2319,2021,1000.0,8457.0,0.0,1
83,14,2014,7746358.28,78700.0,15101.0,41
83,14,2015,10041238.0,723823.0,14937.0,40
83,14,2016,16393924.94,52734.0,22992.0,34
83,14,2017,20648328.23,552080.0,37506.0,72
83,14,2018,12588147.93,84604.0,22152.0,49
83,14,2019,16209633.6,410377.0,29895.0,82
83,14,2020,16731530.129999999,1530278.0,20786.0,83
83,14,2021,29686743.68,147127.0,38305.0,120
83,14,2022,46609679.14,249060.0,41499.0,113
83,14,2023,32356480.009999998,98810.0,42541.0,120
83,20,2014,6451307.7,2451051.0,0.0,85
83,20,2015,5853038.4,1797734.0,0.0,72
83,20,2016,10089952.0,3613967.0,0.0,85
83,20,2017,10671499.2,1777816.0,0.0,85
83,20,2018,6822722.75,2126310.0,0.0,80
83,20,2019,8563415.66,2036273.0,0.0,95
83,20,2020,9540426.0,2894795.0,0.0,92
83,20,2021,6977367.9399999995,3248323.0,0.0,98
83,20,2022,9806371.0,3232969.0,0.0,112
83,20,2023,7693144.64,1736509.0,0.0,78
83,21,2014,35181798.79,535441.0,0.0,221
83,21,2015,25210756.19,311485.0,0.0,194
83,21,2016,42992243.410000004,433526.0,0.0,322
83,21,2017,42128393.21,611423.0,0.0,313
83,21,2018,36103378.36,367394.0,0.0,254
83,21,2019,39557709.54,429368.0,0.0,234
83,21,2020,31939750.2,317958.0,0.0,199
83,21,2021,67192744.7,839867.0,0.0,405
83,21,2022,65069308.88,581327.0,0.0,390
83,21,2023,39371886.0,301771.0,0.0,219
83,101,2014,5461346.13,8467.0,0.0,18
83,101,2015,10321847.0,15864.0,0.0,47
83,101,2016,18354232.73,69949.0,0.0,94
83,101,2017,29351525.0,87867.0,0.0,145
83,101,2018,20322745.6,12657.0,0.0,79
83,101,2019,12152147.879999999,3474.0,0.0,65
83,101,2020,14885051.0,3465.0,0.0,60
83,101,2021,17542552.5,7720.0,0.0,49
83,101,2022,15248647.1,1266.0,0.0,49
83,101,2023,25445665.9,0.0,0.0,91
83,102,2014,1037200.0,750.0,75.0,6
83,102,2015,72500.0,71.0,42.0,2
83,102,2016,1086800.0,34748.0,451.0,4
83,102,2017,61000.0,0.0,30.0,1
83,102,2018,167000.0,101.0,165.0,3
83,102,2019,379000.0,157.0,97.0,3
83,102,2020,99000.0,841.0,0.0,1
83,102,2021,77981354.2,390519.0,231367.0,7
83,102,2022,8406176.75,8926.0,486.0,10
83,102,2023,872700.0,3349.0,937.0,3
83,110,2015,272000.0,2180.0,16.0,2
83,110,2018,3500.0,11815.0,7.0,1
83,111,2014,378012745.78,5275703.0,136122.0,1366
83,111,2015,412540518.01,5962385.0,148828.0,1520
83,111,2016,470353948.11,6101451.0,170472.0,1706
83,111,2017,561057102.96,7623757.0,206518.0,2064
83,111,2018,557503513.48,6463384.0,204275.0,2075
83,111,2019,646456997.12,5817069.0,229129.0,2276
83,111,2020,725784435.01,8394292.0,247512.0,2439
83,111,2021,1045812779.41,11025562.0,322747.0,3077
83,111,2022,1033083000.86,8201322.0,291846.0,2788
83,111,2023,738929381.76,13423760.0,195284.0,1976
83,112,2014,30832082.0,2934875.0,12448.0,75
83,112,2015,31979252.78,834416.0,16056.0,89
83,112,2016,33254400.0,2024367.0,13466.0,72
83,112,2017,39489946.0,5762610.0,13423.0,67
83,112,2018,58703247.0,3688639.0,20499.0,102
83,112,2019,38796351.22,6040908.0,16370.0,92
83,112,2020,36911120.0,871323.0,14762.0,84
83,112,2021,63869009.0,3527529.0,25770.0,129
83,112,2022,64650825.0,1993410.0,21451.0,110
83,112,2023,42916317.0,2891237.0,15340.0,80
83,120,2014,4709500.0,149303.0,3579.0,17
83,120,2015,9918150.79,12835.0,5612.0,34
83,120,2016,3115000.0,3583.0,2157.0,17
83,120,2017,4909634.38,77112.0,8209.0,24
83,120,2018,8654695.0,602531.0,6533.0,36
83,120,2019,14837911.780000001,996247.0,11293.0,40
83,120,2020,12088216.0,2413395.0,7563.0,33
83,120,2021,10365620.0,491212.0,6916.0,39
83,120,2022,9918760.0,140186.0,5473.0,31
83,120,2023,7819949.0,28597.0,5133.0,27
83,121,2014,45001784.05,5795.0,20036.0,329
83,121,2015,51862909.09,60195.0,20981.0,394
83,121,2016,44661735.230000004,136574.0,20188.0,364
83,121,2017,59053455.8,30798.0,25632.0,445
83,121,2018,58414204.4,20131.0,25840.0,422
83,121,2019,57792099.78,42050.0,25436.0,429
83,121,2020,63541545.78,47082.0,27274.0,463
83,121,2021,82235715.7,46050.0,34595.0,605
83,121,2022,93417077.96,21647.0,37281.0,645
83,121,2023,75422033.72,23812.0,29159.0,518
83,122,2014,7383518.0,27731.0,5378.0,44
83,122,2015,12995476.68,178579.0,7163.0,72
83,122,2016,8674090.0,46776.0,5199.0,45
83,122,2017,13214575.0,44959.0,5601.0,53
83,122,2018,10724910.0,32528.0,6680.0,56
83,122,2019,13060123.0,115757.0,8591.0,76
83,122,2020,9256895.0,31295.0,5744.0,58
83,122,2021,20033359.0,63577.0,10317.0,92
83,122,2022,23294867.0,340040.0,10537.0,90
83,122,2023,17446465.0,215803.0,7070.0,60
83,131,2014,2341396.67,89027.0,0.0,52
83,131,2015,1017860.0,16682.0,0.0,36
83,131,2016,2323450.0,38858.0,0.0,54
83,131,2017,2137060.0,38080.0,0.0,48
83,131,2018,1663502.0,55467.0,0.0,49
83,131,2019,3631981.04,153293.0,0.0,50
83,131,2020,2761680.0,90289.0,0.0,42
83,131,2021,2484051.0,32512.0,0.0,55
83,131,2022,3242090.0,60070.0,0.0,61
83,131,2023,2734400.0,67149.0,0.0,52
83,132,2014,1619552.0,458022.0,0.0,8
83,132,2015,371900.0,82.0,0.0,9
83,132,2016,398000.0,2756.0,0.0,11
83,132,2017,159000.0,0.0,0.0,4
83,132,2018,169500.0,120.0,0.0,5
83,132,2019,344300.0,126.0,0.0,14
83,132,2020,853000.0,987.0,0.0,9
83,132,2021,588700.0,15597.0,0.0,14
83,132,2022,1645783.1400000001,16379.0,0.0,13
83,132,2023,1346034.0,21295.0,0.0,9
83,151,2014,7896212.5,74294.0,2797.0,13
83,151,2015,11199210.0,1609992.0,3611.0,16
83,151,2016,11876840.0,585761.0,4913.0,21
83,151,2017,8185024.71,4804367.0,5539.0,23
83,151,2018,11246620.0,215359.0,4825.0,26
83,151,2019,14486750.0,847897.0,5937.0,29
83,151,2020,14086710.0,387830.0,6115.0,29
83,151,2021,21811099.34,953463.0,9594.0,48
83,151,2022,35688489.5,1101470.0,7769.0,41
83,151,2023,14102475.0,604440.0,5219.0,26
83,152,2014,21582946.6,2784185.0,17150.0,38
83,152,2015,21777194.76,3673607.0,42331.0,36
83,152,2016,16234814.0,1935368.0,176061.0,35
83,152,2017,16336977.0,3472084.0,22308.0,40
83,152,2018,21630661.0,2538448.0,25645.0,61
83,152,2019,36910034.0,3924536.0,30060.0,71
83,152,2020,55741597.0,4801090.0,94096.0,75
83,152,2021,114763782.0,5229399.0,106499.0,107
83,152,2022,47277159.08,4034029.0,33836.0,100
83,152,2023,145671012.5,12635485.0,17915.0,62
83,221,2014,1664230.0,21014.0,0.0,25
83,221,2015,1551232.75,16195.0,0.0,26
83,221,2016,844170.0,15537.0,0.0,26
83,221,2017,840332.0,29631.0,0.0,25
83,221,2018,989655.0,13135.0,0.0,19
83,221,2019,512605.0,7523.0,0.0,19
83,221,2020,2191801.0,13280.0,0.0,28
83,221,2021,812154.0,27418.0,0.0,38
83,221,2022,1490242.0,27329.0,0.0,32
83,221,2023,1477546.0,18135.0,0.0,27
83,222,2015,3000.0,1740.0,0.0,1
83,222,2023,13000.0,10184.0,0.0,1
83,223,2015,500.0,2444.0,0.0,1
83,223,2016,30601.0,17819.0,0.0,2
83,223,2017,17754.91,2089.0,0.0,4
83,223,2019,1500.0,1590.0,0.0,1
83,229,2014,8445257.85,65370.0,0.0,101
83,229,2015,6652490.0,80401.0,0.0,100
83,229,2016,5657704.45,37102.0,0.0,106
83,229,2017,7764673.0,68300.0,0.0,125
83,229,2018,7942030.4,946898.0,0.0,111
83,229,2019,5959743.59,128588.0,0.0,101
83,229,2020,6825583.0,51518.0,0.0,105
83,229,2021,5534800.0,39899.0,0.0,92
83,229,2022,8754389.6,46618.0,0.0,116
83,229,2023,6192443.28,44852.0,0.0,103
83,232,2014,8778789.6,4453107.0,0.0,168
83,232,2015,9652760.65,6080317.0,0.0,174
83,232,2016,7700367.0,4831118.0,0.0,169
83,232,2017,8225245.43,5947942.0,0.0,194
83,232,2018,13699473.98,6626669.0,0.0,256
83,232,2019,16132313.0,5120825.0,0.0,246
83,232,2020,8553140.54,4175182.0,0.0,220
83,232,2021,11767593.31,7571895.0,0.0,271
83,232,2022,12526277.219999999,6625650.0,0.0,308
83,232,2023,11233830.41,7629999.0,0.0,266
83,233,2014,6024058.8,669507.0,0.0,87
83,233,2015,2857053.52,527685.0,0.0,74
83,233,2016,2518237.0,495250.0,0.0,91
83,233,2017,5431780.88,214007.0,0.0,96
83,233,2018,7386882.5,794763.0,0.0,111
83,233,2019,7787937.45,2235504.0,0.0,119
83,233,2020,4661729.0,1720969.0,0.0,87
83,233,2021,3432044.9,658259.0,0.0,100
83,233,2022,7143782.16,630985.0,0.0,127
83,233,2023,4725489.74,505494.0,0.0,70
83,239,2014,49400.0,43815.0,0.0,4
83,239,2015,100000.0,550887.0,0.0,1
83,239,2016,233170.0,101280.0,0.0,5
83,239,2017,345050.0,189287.0,0.0,10
83,239,2018,151160.0,670512.0,0.0,4
83,239,2019,166117.2,80253.0,0.0,6
83,239,2020,184699.0,224748.0,0.0,9
83,239,2021,133656.52,276190.0,0.0,14
83,239,2022,299570.0,118918.0,0.0,9
83,239,2023,94050.0,96148.0,0.0,8
83,2311,2014,8031378.75,1067348.0,0.0,131
83,2311,2015,10199059.0,1678111.0,0.0,136
83,2311,2016,9896183.3,1155327.0,0.0,143
83,2311,2017,9131503.97,1137117.0,0.0,120
83,2311,2018,9344492.9,1039886.0,0.0,135
83,2311,2019,9515667.26,1083804.0,0.0,126
83,2311,2020,7089911.16,1204979.0,0.0,125
83,2311,2021,6292072.6,947970.0,0.0,147
83,2311,2022,9181867.93,939450.0,0.0,123
83,2311,2023,9735898.5,1067137.0,0.0,142
83,2312,2014,5181077.3,284147.0,0.0,74
83,2312,2015,3329062.0,306517.0,0.0,67
83,2312,2016,3192971.0,193897.0,0.0,60
83,2312,2017,4299584.0,201711.0,0.0,71
83,2312,2018,4249039.3100000005,261295.0,0.0,76
83,2312,2019,5047913.6,289170.0,0.0,87
83,2312,2020,3854618.0,223783.0,0.0,47
83,2312,2021,3401446.0,318840.0,0.0,87
83,2312,2022,3427457.43,327365.0,0.0,76
83,2312,2023,4279277.74,311006.0,0.0,66
83,2313,2014,9027257.0,674610.0,0.0,168
83,2313,2015,14241139.85,1362283.0,0.0,224
83,2313,2016,13198733.9,732164.0,0.0,197
83,2313,2017,15752810.7,1583581.0,0.0,179
83,2313,2018,11624873.92,982402.0,0.0,212
83,2313,2019,14561655.1,937377.0,0.0,201
83,2313,2020,8755161.17,1246009.0,0.0,167
83,2313,2021,12633190.4,926986.0,0.0,206
83,2313,2022,12938906.0,1123659.0,0.0,215
83,2313,2023,10063142.25,870972.0,0.0,187
83,2319,2014,1500.0,3018.0,0.0,1
83,2319,2015,24951.0,61855.0,0.0,1
83,2319,2016,58000.0,53178.0,0.0,4
83,2319,2017,6000.0,11982.0,0.0,1
83,2319,2019,124000.0,66800.0,0.0,2
83,2319,2020,171600.0,90354.0,0.0,1
83,2319,2021,55761.0,50513.0,0.0,2
83,2319,2022,36755.0,113274.0,0.0,3
84,14,2014,32927927.62,292411.0,39394.0,86
84,14,2015,17578419.61,604594.0,35829.0,82
84,14,2016,20081400.5,230369.0,35419.0,84
84,14,2017,32144158.05,235266.0,84286.0,104
84,14,2018,20706263.6,566839.0,57106.0,106
84,14,2019,34239811.52,730320.0,77445.0,124
84,14,2020,26465456.94,596357.0,57730.0,123
84,14,2021,26181325.06,991081.0,35719.0,96
84,14,2022,40499932.04,447244.0,43460.0,129
84,14,2023,50384314.28,310961.0,68558.0,116
84,20,2014,18290196.93,1898142.0,0.0,126
84,20,2015,15161822.75,1844792.0,0.0,105
84,20,2016,12078134.39,2749661.0,0.0,103
84,20,2017,14340576.5,1650414.0,0.0,123
84,20,2018,9418283.9,1497088.0,0.0,104
84,20,2019,21260771.0,3492119.0,0.0,129
84,20,2020,10090699.5,1840318.0,0.0,104
84,20,2021,14253879.4,1728740.0,0.0,123
84,20,2022,16729766.48,2300995.0,0.0,132
84,20,2023,19704458.06,1556321.0,0.0,138
84,21,2014,42029013.49,376253.0,0.0,280
84,21,2015,25032157.23,260420.0,0.0,238
84,21,2016,36994179.26,365362.0,0.0,328
84,21,2017,38698035.74,539434.0,0.0,308
84,21,2018,38949794.6,304736.0,0.0,225
84,21,2019,26117855.78,469878.0,0.0,217
84,21,2020,33851119.41,372283.0,0.0,249
84,21,2021,47833977.98,379255.0,0.0,301
84,21,2022,45297875.96,321861.0,0.0,327
84,21,2023,35366507.0,220258.0,0.0,231
84,101,2014,12249057.05,16306.0,0.0,29
84,101,2015,2765927.0,3670.0,0.0,15
84,101,2016,8896197.5,11417.0,0.0,33
84,101,2017,22331209.0,14977.0,0.0,63
84,101,2018,17070051.0,3378.0,0.0,57
84,101,2019,15964656.99,38098.0,0.0,60
84,101,2020,9558027.67,2306.0,0.0,38
84,101,2021,40991442.16,8190.0,0.0,178
84,101,2022,70615184.25,10494.0,0.0,192
84,101,2023,18680373.0,3524.0,0.0,40
84,102,2014,1985800.0,1460.0,514.0,9
84,102,2015,2396000.0,120202.0,1535.0,8
84,102,2016,3924920.0,5466.0,1238.0,23
84,102,2017,6453892.0,45136.0,2405.0,16
84,102,2018,13926375.0,3112.0,1017.0,26
84,102,2019,4886719.0,11012.0,1497.0,28
84,102,2020,9772006.76,21841.0,1714.0,32
84,102,2021,8959350.0,29054.0,10081.0,28
84,102,2022,7476263.0,2839.0,1425.0,36
84,102,2023,4540224.0,32200.0,1111.0,23
84,110,2017,85000.0,500.0,0.0,1
84,110,2018,384804.0,4193.0,0.0,3
84,110,2023,20000.0,440.0,8.0,1
84,111,2014,325470812.77,4961743.0,129489.0,1282
84,111,2015,388501551.19,6680770.0,154461.0,1450
84,111,2016,433050672.14,4226534.0,173863.0,1646
84,111,2017,510259073.64,5324283.0,195102.0,1861
84,111,2018,541034886.58,6787502.0,216501.0,2043
84,111,2019,566094011.8,5555908.0,224313.0,2128
84,111,2020,604258106.26,5752865.0,218123.0,2043
84,111,2021,828151067.5600001,6827305.0,271541.0,2491
84,111,2022,800060450.3199999,6383454.0,238024.0,2254
84,111,2023,618048022.43,4201821.0,181406.0,1738
84,112,2014,39984799.2,1951272.0,14065.0,67
84,112,2015,33135824.45,1031505.0,11449.0,59
84,112,2016,32489052.0,494711.0,16724.0,85
84,112,2017,44779152.0,1804793.0,18821.0,93
84,112,2018,59282215.0,2716481.0,22748.0,103
84,112,2019,37081420.7,930987.0,21015.0,100
84,112,2020,59507308.28,1437149.0,23616.0,118
84,112,2021,71794616.54,1393153.0,26838.0,126
84,112,2022,69921899.0,2216518.0,24807.0,119
84,112,2023,54046747.0,1036435.0,17427.0,79
84,120,2014,8132772.890000001,14258.0,6853.0,30
84,120,2015,4972701.0,33530.0,4365.0,18
84,120,2016,5048176.66,6227.0,4681.0,28
84,120,2017,5673579.0,12634.0,6994.0,29
84,120,2018,5133286.0,29253.0,5000.0,30
84,120,2019,9347237.5,64784.0,7648.0,37
84,120,2020,9478061.8,16842.0,8822.0,40
84,120,2021,11738397.0,60467.0,10012.0,50
84,120,2022,11407430.0,24869.0,8249.0,46
84,120,2023,8807200.0,37802.0,7193.0,31
84,121,2014,38328419.02,19724.0,21375.0,336
84,121,2015,36412149.67,8849.0,20820.0,325
84,121,2016,40461120.92,14165.0,22208.0,339
84,121,2017,41474248.66,56684.0,21475.0,346
84,121,2018,41350555.36,29499.0,22469.0,356
84,121,2019,49541942.0,22395.0,25259.0,424
84,121,2020,47393859.34,21114.0,26696.0,416
84,121,2021,50483473.5,39613.0,26739.0,426
84,121,2022,60427675.59,26452.0,29736.0,459
84,121,2023,49986406.91,101183.0,23487.0,382
84,122,2014,6950850.0,27214.0,5654.0,36
84,122,2015,7484786.0,33955.0,5758.0,43
84,122,2016,10156473.0,90941.0,6274.0,44
84,122,2017,8353952.0,49974.0,6600.0,53
84,122,2018,12085770.0,62655.0,7318.0,58
84,122,2019,9474746.0,126023.0,6584.0,50
84,122,2020,13407066.75,160815.0,8463.0,67
84,122,2021,16537349.0,196148.0,9512.0,68
84,122,2022,22206556.25,587454.0,10014.0,75
84,122,2023,12430285.0,77856.0,7095.0,58
84,131,2014,1779865.72,5790.0,0.0,41
84,131,2015,2404139.24,9468.0,0.0,45
84,131,2016,1815309.6,14185.0,0.0,32
84,131,2017,2679068.0,228729.0,0.0,49
84,131,2018,891700.0,17742.0,0.0,32
84,131,2019,1891581.0,7171.0,0.0,34
84,131,2020,1903960.0,51592.0,0.0,35
84,131,2021,2174455.0,9497.0,0.0,40
84,131,2022,2738600.0,12509.0,0.0,45
84,131,2023,2955850.0,19518.0,0.0,39
84,132,2014,266800.0,26841.0,0.0,5
84,132,2015,30003.0,1080.0,0.0,3
84,132,2016,169550.0,0.0,0.0,7
84,132,2017,572100.0,1370.0,0.0,8
84,132,2018,260700.0,369.0,0.0,7
84,132,2019,924620.0,7142.0,0.0,6
84,132,2020,677320.0,11491.0,0.0,6
84,132,2021,1828200.0,205742.0,0.0,4
84,132,2022,461000.0,1483.0,0.0,9
84,132,2023,620401.0,9840.0,0.0,10
84,151,2014,7580590.0,34302.0,3982.0,22
84,151,2015,6880400.0,99901.0,7406.0,22
84,151,2016,4731262.0,37544.0,2542.0,20
84,151,2017,8125625.0,110392.0,6072.0,27
84,151,2018,7248230.0,22054.0,4758.0,26
84,151,2019,17202754.0,315623.0,8782.0,41
84,151,2020,11413683.2,1913076.0,5985.0,33
84,151,2021,19355580.0,574065.0,14860.0,45
84,151,2022,11702515.0,271575.0,16046.0,30
84,151,2023,20367668.0,69042.0,12386.0,32
84,152,2014,13553865.0,467004.0,28802.0,57
84,152,2015,25037056.0,1458253.0,12107.0,48
84,152,2016,20170820.0,185709.0,25756.0,63
84,152,2017,27618298.2,526016.0,54716.0,85
84,152,2018,50837714.25,2213669.0,45613.0,102
84,152,2019,43016117.0,991944.0,80951.0,102
84,152,2020,47755076.15,380371.0,55896.0,124
84,152,2021,62536578.2,1129186.0,64614.0,141
84,152,2022,87397589.87,1458887.0,98202.0,135
84,152,2023,45369590.7,367050.0,55138.0,107
84,221,2014,945012.0,18647.0,0.0,25
84,221,2015,749390.0,15726.0,0.0,19
84,221,2016,774955.0,7050.0,0.0,16
84,221,2017,813610.0,12175.0,0.0,21
84,221,2018,726733.0,12920.0,0.0,25
84,221,2019,1069175.0,18547.0,0.0,13
84,221,2020,1033411.0,25204.0,0.0,21
84,221,2021,1912961.0,22984.0,0.0,31
84,221,2022,2007769.73,18569.0,0.0,35
84,221,2023,1051910.67,19160.0,0.0,24
84,222,2015,110000.0,762.0,0.0,1
84,222,2016,101545.0,3852.0,0.0,2
84,222,2019,3624.0,3624.0,0.0,2
84,222,2023,660.6,1468.0,0.0,1
84,229,2014,6746787.89,84434.0,0.0,118
84,229,2015,8343994.97,75134.0,0.0,142
84,229,2016,8332447.18,92626.0,0.0,138
84,229,2017,12030226.370000001,123375.0,0.0,199
84,229,2018,13409043.0,122997.0,0.0,187
84,229,2019,14416935.66,128702.0,0.0,185
84,229,2020,14147704.04,105843.0,0.0,149
84,229,2021,14328245.27,210746.0,0.0,190
84,229,2022,15978863.959999999,109617.0,0.0,203
84,229,2023,14800244.56,170796.0,0.0,174
84,232,2014,1716344.45,1632691.0,0.0,81
84,232,2015,4759996.4,961718.0,0.0,102
84,232,2016,4033036.2,1156121.0,0.0,106
84,232,2017,1470341.6,973423.0,0.0,92
84,232,2018,2280093.17,1372091.0,0.0,120
84,232,2019,2996943.15,894902.0,0.0,100
84,232,2020,2424069.7,951864.0,0.0,90
84,232,2021,3692361.3,1821542.0,0.0,136
84,232,2022,3093254.31,1626965.0,0.0,104
84,232,2023,2352572.87,1066431.0,0.0,115
84,233,2014,1260306.32,454170.0,0.0,50
84,233,2015,1414128.5,274315.0,0.0,50
84,233,2016,1139107.0,128015.0,0.0,41
84,233,2017,1375594.0,177221.0,0.0,55
84,233,2018,2415601.6,152291.0,0.0,69
84,233,2019,1984821.84,752279.0,0.0,56
84,233,2020,2204794.2,213046.0,0.0,57
84,233,2021,1953090.0,435701.0,0.0,68
84,233,2022,3390160.26,309419.0,0.0,83
84,233,2023,1726409.06,255001.0,0.0,68
84,239,2014,171970.0,10727.0,0.0,4
84,239,2015,174247.0,233386.0,0.0,3
84,239,2016,30959.0,39962.0,0.0,5
84,239,2017,37224.0,102960.0,0.0,2
84,239,2018,1110923.0,366726.0,0.0,9
84,239,2019,39515.0,80067.0,0.0,6
84,239,2020,26638.0,69233.0,0.0,5
84,239,2021,86365.0,198260.0,0.0,4
84,239,2022,175171.5,526725.0,0.0,15
84,239,2023,93811.0,128559.0,0.0,4
84,2311,2014,22297586.22,4512875.0,0.0,342
84,2311,2015,25529148.63,3564789.0,0.0,303
84,2311,2016,15382516.28,3191028.0,0.0,269
84,2311,2017,38248191.61,5410284.0,0.0,290
84,2311,2018,32738471.509999998,4256137.0,0.0,297
84,2311,2019,22342849.98,4340576.0,0.0,338
84,2311,2020,30695885.26,3144689.0,0.0,301
84,2311,2021,34686823.5,4072652.0,0.0,356
84,2311,2022,33952260.02,4115560.0,0.0,363
84,2311,2023,22736831.12,2481159.0,0.0,261
84,2312,2014,6470897.97,468988.0,0.0,71
84,2312,2015,2800161.4699999997,248033.0,0.0,60
84,2312,2016,2019779.47,492198.0,0.0,67
84,2312,2017,3182602.6,483170.0,0.0,83
84,2312,2018,5315228.2,620247.0,0.0,82
84,2312,2019,7337787.6,363751.0,0.0,75
84,2312,2020,7345626.38,422497.0,0.0,100
84,2312,2021,3574646.94,421334.0,0.0,81
84,2312,2022,6193254.16,469318.0,0.0,98
84,2312,2023,5559197.5,357308.0,0.0,61
84,2313,2014,16106329.290000001,2552246.0,0.0,368
84,2313,2015,16649257.8,4115145.0,0.0,330
84,2313,2016,16184996.55,3094725.0,0.0,371
84,2313,2017,13825656.27,2522166.0,0.0,339
84,2313,2018,19410069.97,3256736.0,0.0,372
